"","Time","Force 1","Force 2","Angle","Velocity","Acceleration","Force1","Force2","Ratio","Torque","Length","Spin","Mass","V_bin"
"3515","0.14","8.72008547009","-6.61586138268","-0.10471975512",-0.75146120572,"2.3904007888",8.72008547009,-6.61586138268,-1.31805746307182,1.1095369790331,"30cm","spin","100g",-0.8
"3516","0.16","8.5405982906","-6.43293528854","-0.12217304764",-0.557535733276,"3.09742074042",8.5405982906,-6.43293528854,-1.3276362822761,1.0881016849338,"30cm","spin","100g",-0.6
"3517","0.18","8.63034188034","-6.58537370032","-0.12217304764",-0.53329504922,"-0.101002850231",8.63034188034,-6.58537370032,-1.31053183510613,1.0969900710414,"30cm","spin","100g",-0.5
"3518","0.2","8.72008547009","-6.64634906503","-0.13962634016",-0.678739153553,"1.14469896929",8.72008547009,-6.64634906503,-1.31201135913415,1.1086223485626,"30cm","spin","100g",-0.7
"3519","0.22","8.60042735043","-6.52439833561","-0.157079632679",-0.509054365165,"3.29942644088",8.60042735043,-6.52439833561,-1.31819470670408,1.0943321524962,"30cm","spin","100g",-0.5
"3520","0.24","8.72008547009","-6.55488601796","-0.157079632679",-0.460572997054,"2.05372462137",8.72008547009,-6.55488601796,-1.33031839854995,1.1113662399747,"30cm","spin","100g",-0.5
"3521","0.26","8.77991452991","-6.67683674739","-0.174532925199",-0.436332312999,"0.976360885568",8.77991452991,-6.67683674739,-1.31498115980477,1.1166820770648,"30cm","spin","100g",-0.4
"3522","0.28","8.75","-6.67683674739","-0.174532925199",-0.436332312999,"0.437679017668",8.75,-6.67683674739,-1.31050081513831,1.1121948975783,"30cm","spin","100g",-0.4
"3523","0.3","8.60042735043","-6.49391065325","-0.191986217719",-0.436332312999,"1.17836658603",8.60042735043,-6.49391065325,-1.32438338154926,1.095246782967,"30cm","spin","100g",-0.4
"3524","0.32","8.45085470085","-6.37195992382","-0.191986217719",-0.412091628943,"2.96275027345",8.45085470085,-6.37195992382,-1.32625672507113,1.0764694074129,"30cm","spin","100g",-0.4
"3525","0.34","8.42094017094","-6.43293528854","-0.209439510239",-0.339369576777,"5.11747774505",8.42094017094,-6.43293528854,-1.30903542368,1.0701529669848,"30cm","spin","100g",-0.3
"3526","0.36","8.51068376068","-6.55488601796","-0.209439510239",-0.121203420277,"3.29942644088",8.51068376068,-6.55488601796,-1.29837250218558,1.0799559835632,"30cm","spin","100g",-0.1
"3527","0.38","8.66025641026","-6.58537370032","-0.209439510239",-0.121203420277,"-1.88538653765",8.66025641026,-6.58537370032,-1.31507440645915,1.1014772505294,"30cm","spin","100g",-0.1
"3528","0.4","8.75","-6.55488601796","-0.209439510239",-0.315128892721,"-1.88538653765",8.75,-6.55488601796,-1.3348820980297,1.1158534194612,"30cm","spin","100g",-0.3
"3529","0.42","8.66025641026","-6.49391065325","-0.226892802759",-0.315128892721,"3.29942644088",8.66025641026,-6.49391065325,-1.33359648333409,1.1042211419415,"30cm","spin","100g",-0.3
"3530","0.44","8.51068376068","-6.46342297089","-0.226892802759",-0.0969627362219,"5.11747774505",8.51068376068,-6.46342297089,-1.31674560043656,1.0826998749753,"30cm","spin","100g",-0.1
"3531","0.46","8.42094017094","-6.37195992382","-0.226892802759",-0.0242406840555,"2.96275027345",8.42094017094,-6.37195992382,-1.32156201100079,1.0719822279264,"30cm","spin","100g",0
"3532","0.48","8.39102564103","-6.31098455911","-0.226892802759",0,"1.17836658603",8.39102564103,-6.31098455911,-1.32959058328188,1.0693243093812,"30cm","spin","100g",0
"3533","0.5","8.30128205128","-6.15854614733","-0.226892802759",0,"0.471346634412",8.30128205128,-6.15854614733,-1.34792885409797,1.0604359232721,"30cm","spin","100g",0
"3534","0.52","8.24145299145","-6.18903382969","-0.226892802759",0,"1.17836658603",8.24145299145,-6.18903382969,-1.33162190064532,1.0505469338268,"30cm","spin","100g",0
"3535","0.54","8.15170940171","-6.06708310026","-0.226892802759",0.0242406840555,"2.99641789019",8.15170940171,-6.06708310026,-1.34359613458412,1.0407439172487,"30cm","spin","100g",0
"3536","0.56","8.03205128205","-6.00610773555","-0.226892802759",0.0969627362219,"5.35315106225",8.03205128205,-6.00610773555,-1.33731388708006,1.024624460241,"30cm","spin","100g",0.1
"3537","0.58","8.15170940171","-6.00610773555","-0.226892802759",0.315128892721,"4.44412541017",8.15170940171,-6.00610773555,-1.35723662655271,1.04257317819,"30cm","spin","100g",0.3
"3538","0.6","8.24145299145","-6.06708310026","-0.209439510239",0.339369576777,"1.0773637358",8.24145299145,-6.06708310026,-1.358388018634,1.0542054557097,"30cm","spin","100g",0.3
"3539","0.62","8.15170940171","-6.06708310026","-0.209439510239",0.218166156499,"3.19842359065",8.15170940171,-6.06708310026,-1.34359613458412,1.0407439172487,"30cm","spin","100g",0.2
"3540","0.64","8.00213675214","-6.00610773555","-0.209439510239",0.436332312999,"6.36317956456",8.00213675214,-6.00610773555,-1.33233320221273,1.0201372807545,"30cm","spin","100g",0.4
"3541","0.66","7.85256410256","-5.85366932376","-0.191986217719",0.654498469498,"2.08739223811",7.85256410256,-5.85366932376,-1.34147722876769,1.0022745356712,"30cm","spin","100g",0.7
"3542","0.68","7.94230769231","-5.85366932376","-0.174532925199",0.509054365165,"-1.88538653765",7.94230769231,-5.85366932376,-1.35680839709757,1.0157360741337,"30cm","spin","100g",0.5
"3543","0.7","8.00213675214","-5.85366932376","-0.174532925199",0.460572997054,"-0.639684718131",8.00213675214,-5.85366932376,-1.36702917598358,1.0247104331082,"30cm","spin","100g",0.5
"3544","0.72","7.91239316239","-5.88415700612","-0.157079632679",0.460572997054,"2.28939793857",7.91239316239,-5.88415700612,-1.34469443187197,1.0103342641749,"30cm","spin","100g",0.5
"3545","0.74","7.76282051282","-5.79269395905","-0.157079632679",0.53329504922,"6.06017101387",7.76282051282,-5.79269395905,-1.34010540996941,0.9906422581515,"30cm","spin","100g",0.5
"3546","0.76","7.70299145299","-5.73171859434","-0.13962634016",0.775701889775,"6.22850909759",7.70299145299,-5.73171859434,-1.34392352419336,0.9834971601183,"30cm","spin","100g",0.8
"3547","0.78","7.76282051282","-5.67074322962","-0.12217304764",0.848423941942,"3.19842359065",7.76282051282,-5.67074322962,-1.36892470677784,0.9943007800344,"30cm","spin","100g",0.8
"3548","0.8","8.00213675214","-5.82318164141","-0.10471975512",0.872664625997,"1.17836658603",8.00213675214,-5.82318164141,-1.37418635462699,1.0256250635787,"30cm","spin","100g",0.9
"3549","0.82","7.88247863248","-5.76220627669","-0.0872664625997",0.872664625997,"0.235673317206",7.88247863248,-5.76220627669,-1.3679618975751,1.0095056065713,"30cm","spin","100g",0.9
"3550","0.84","7.46367521368","-5.51830481784","-0.0698131700798",0.872664625997,"0.0336676167437",7.46367521368,-5.51830481784,-1.35253043462747,0.9540021375168,"30cm","spin","100g",0.9
"3551","0.86","7.37393162393","-5.39635408842","-0.0523598775598",0.872664625997,"2.77555756156E-15",7.37393162393,-5.39635408842,-1.36646548819946,0.9441991209369,"30cm","spin","100g",0.9
"3552","0.88","7.37393162393","-5.3353787237","-0.0349065850399",0.872664625997,"0.0336676167437",7.37393162393,-5.3353787237,-1.382082136208,0.9460283818785,"30cm","spin","100g",0.9
"3553","0.9","7.46367521368","-5.36586640606","-0.0174532925199",0.872664625997,"0.235673317206",7.46367521368,-5.36586640606,-1.39095434900333,0.9585752898702,"30cm","spin","100g",0.9
"3554","0.92","7.40384615385","-5.42684177077","0",0.872664625997,"1.14469896929",7.40384615385,-5.42684177077,-1.36430109197739,0.9477716699544,"30cm","spin","100g",0.9
"3555","0.94","7.37393162393","-5.45732945313","0.0174532925199",0.896905310053,"2.96275027345",7.37393162393,-5.45732945313,-1.35119781337386,0.9423698599956,"30cm","spin","100g",0.9
"3556","0.96","7.46367521368","-5.5487925002","0.0349065850399",0.969627362219,"5.11747774505",7.46367521368,-5.5487925002,-1.34509899467514,0.953087507046,"30cm","spin","100g",1
"3557","0.98","7.73290598291","-5.73171859434","0.0523598775598",1.18779351872,"3.29942644088",7.73290598291,-5.73171859434,-1.34914264467662,0.9879843396063,"30cm","spin","100g",1.2
"3558","1","7.97222222222","-5.82318164141","0.0872664625997",1.18779351872,"-1.91905415439",7.97222222222,-5.82318164141,-1.36904920937511,1.0211378840907,"30cm","spin","100g",1.2
"3559","1.02","7.97222222222","-5.79269395905","0.10471975512",0.993868046275,"-2.12105985485",7.97222222222,-5.79269395905,-1.37625468885075,1.0220525145615,"30cm","spin","100g",1
